"ISO_2","ISO_3","country","year","machines_cost_recovery_cost_recovery","buildings_cost_recovery_cost_recovery","intangibles_cost_recovery_cost_recovery"
"SI","SVN","Slovenia",2012,0.869865253929667,0.391406012913837,0.737888702767901
"SI","SVN","Slovenia",2013,0.869865253929667,0.391406012913837,0.737888702767901
"SI","SVN","Slovenia",2014,0.869865253929667,0.391406012913837,0.737888702767901
"SI","SVN","Slovenia",2015,0.869865253929667,0.391406012913837,0.737888702767901
"SI","SVN","Slovenia",2016,0.869865253929667,0.391406012913837,0.737888702767901
"SI","SVN","Slovenia",2017,0.869865253929667,0.391406012913837,0.737888702767901
"SI","SVN","Slovenia",2018,0.869865253929667,0.391406012913837,0.737888702767901
"SI","SVN","Slovenia",2019,0.869865253929667,0.391406012913837,0.737888702767901
"SE","SWE","Sweden",1984,0.894080178821869,0.608684513279897,NA
"SE","SWE","Sweden",1985,0.894080178821869,0.608684513279897,NA
"SE","SWE","Sweden",1986,0.894080178821869,0.608684513279897,NA
"SE","SWE","Sweden",1987,0.894080178821869,0.608684513279897,NA
"SE","SWE","Sweden",1988,0.894080178821869,0.608684513279897,NA
"SE","SWE","Sweden",1989,0.894080178821869,0.608684513279897,NA
"SE","SWE","Sweden",1990,0.894080178821869,0.608684513279897,NA
"SE","SWE","Sweden",1991,0.894080178821869,0.479318672008477,NA
"SE","SWE","Sweden",1992,0.894080178821869,0.479318672008477,NA
"SE","SWE","Sweden",1993,0.894080178821869,0.479318672008477,0.883952924591775
"SE","SWE","Sweden",1994,0.894080178821869,0.479318672008477,0.883952924591775
"SE","SWE","Sweden",1995,0.894080178821869,0.479318672008477,0.883952924591775
"SE","SWE","Sweden",1996,0.894080178821869,0.479318672008477,0.883952924591775
"SE","SWE","Sweden",1997,0.894080178821869,0.479318672008477,0.883952924591775
"SE","SWE","Sweden",1998,0.894080178821869,0.479318672008477,0.883952924591775
"SE","SWE","Sweden",1999,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2000,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2001,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2002,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2003,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2004,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2005,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2006,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2007,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2008,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2009,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2010,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2011,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2012,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2013,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2014,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2015,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2016,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2017,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2018,0.86,0.479318672008477,0.86
"SE","SWE","Sweden",2019,0.86,0.479318672008477,0.86
"TR","TUR","Turkey",1984,NA,NA,NA
"TR","TUR","Turkey",1985,NA,NA,NA
"TR","TUR","Turkey",1986,NA,NA,NA
"TR","TUR","Turkey",1987,NA,NA,NA
"TR","TUR","Turkey",1988,NA,NA,NA
"TR","TUR","Turkey",1989,NA,NA,NA
"TR","TUR","Turkey",1990,NA,NA,NA
"TR","TUR","Turkey",1991,NA,NA,NA
"TR","TUR","Turkey",1992,0.958368376787216,0.557879084694918,NA
"TR","TUR","Turkey",1993,0.958368376787216,0.557879084694918,NA
"TR","TUR","Turkey",1994,0.958368376787216,0.557879084694918,NA
"TR","TUR","Turkey",1995,0.958368376787216,0.557879084694918,NA
"TR","TUR","Turkey",1996,0.933836955749792,0.557879084694918,NA
"TR","TUR","Turkey",1997,0.933836955749792,0.557879084694918,NA
"TR","TUR","Turkey",1998,0.933836955749792,0.557879084694918,NA
"TR","TUR","Turkey",1999,0.933836955749792,0.479318672008477,0.479318672008477
"TR","TUR","Turkey",2000,0.933836955749792,0.479318672008477,0.479318672008477
"TR","TUR","Turkey",2001,0.933836955749792,0.479318672008477,0.869865253929667
"TR","TUR","Turkey",2002,0.933836955749792,0.479318672008477,0.869865253929667
"TR","TUR","Turkey",2003,0.933836955749792,0.479318672008477,0.869865253929667
"TR","TUR","Turkey",2004,0.933836955749792,0.479318672008477,0.869865253929667
"TR","TUR","Turkey",2005,0.876323174170354,0.479318672008477,0.632327782275491
"TR","TUR","Turkey",2006,0.876323174170354,0.479318672008477,0.632327782275491
"TR","TUR","Turkey",2007,0.876323174170354,0.479318672008477,0.632327782275491
"TR","TUR","Turkey",2008,0.876323174170354,0.479318672008477,0.632327782275491
"TR","TUR","Turkey",2009,0.876323174170354,0.479318672008477,0.632327782275491
"TR","TUR","Turkey",2010,0.876323174170354,0.479318672008477,0.632327782275491
"TR","TUR","Turkey",2011,0.876323174170354,0.479318672008477,0.632327782275491
"TR","TUR","Turkey",2012,0.876323174170354,0.479318672008477,0.632327782275491
"TR","TUR","Turkey",2013,0.876323174170354,0.479318672008477,0.632327782275491
"TR","TUR","Turkey",2014,0.876323174170354,0.479318672008477,0.632327782275491
"TR","TUR","Turkey",2015,0.876323174170354,0.479318672008477,0.632327782275491
"TR","TUR","Turkey",2016,0.876323174170354,0.479318672008477,0.632327782275491
"TR","TUR","Turkey",2017,0.876323174170354,0.479318672008477,0.632327782275491
"TR","TUR","Turkey",2018,0.876323174170354,0.479318672008477,0.632327782275491
"TR","TUR","Turkey",2019,0.876323174170354,0.479318672008477,0.632327782275491
"US","USA","United States",1984,0.886851779322634,0.666565077566065,0.632751338890881
"US","USA","United States",1985,0.886851779322634,0.666565077566065,0.632751338890881
"US","USA","United States",1986,0.886851779322634,0.666565077566065,0.632751338890881
"US","USA","United States",1987,0.886851779322634,0.666565077566065,0.632751338890881
"US","USA","United States",1988,0.865767028262392,0.410805567167136,0.632751338890881
"US","USA","United States",1989,0.865767028262392,0.410805567167136,0.632751338890881
"US","USA","United States",1990,0.865767028262392,0.410805567167136,0.632751338890881
"US","USA","United States",1991,0.865767028262392,0.410805567167136,0.632751338890881
"US","USA","United States",1992,0.865767028262392,0.410805567167136,0.632751338890881
"US","USA","United States",1993,0.865767028262392,0.410805567167136,0.632751338890881
"US","USA","United States",1994,0.876925466060181,0.34958311169213,0.632751338890881
"US","USA","United States",1995,0.876925466060181,0.34958311169213,0.632751338890881
"US","USA","United States",1996,0.876925466060181,0.34958311169213,0.632751338890881
"US","USA","United States",1997,0.876925466060181,0.34958311169213,0.632751338890881
"US","USA","United States",1998,0.876925466060181,0.34958311169213,0.632751338890881
"US","USA","United States",1999,0.876925466060181,0.34958311169213,0.632751338890881
"US","USA","United States",2000,0.876925466060181,0.34958311169213,0.632751338890881
"US","USA","United States",2001,0.876925466060181,0.34958311169213,0.632751338890881
"US","USA","United States",2002,0.876925466060181,0.34958311169213,0.632751338890881
"US","USA","United States",2003,0.913847826242127,0.34958311169213,0.632751338890881
"US","USA","United States",2004,0.913847826242127,0.34958311169213,0.632751338890881
"US","USA","United States",2005,0.93846273303009,0.34958311169213,0.632751338890881
"US","USA","United States",2006,0.876925466060181,0.34958311169213,0.632751338890881
"US","USA","United States",2007,0.876925466060181,0.34958311169213,0.632751338890881
"US","USA","United States",2008,0.876925466060181,0.34958311169213,0.632751338890881
"US","USA","United States",2009,0.93846273303009,0.34958311169213,0.632751338890881
"US","USA","United States",2010,0.93846273303009,0.34958311169213,0.632751338890881
"US","USA","United States",2011,0.93846273303009,0.34958311169213,0.632751338890881
"US","USA","United States",2012,1,0.34958311169213,0.632751338890881
"US","USA","United States",2013,0.93846273303009,0.34958311169213,0.632751338890881
"US","USA","United States",2014,0.93846273303009,0.34958311169213,0.632751338890881
"US","USA","United States",2015,0.93846273303009,0.34958311169213,0.632751338890881
"US","USA","United States",2016,0.93846273303009,0.34958311169213,0.632751338890881
"US","USA","United States",2017,0.93846273303009,0.34958311169213,0.632751338890881
"US","USA","United States",2018,0.93846273303009,0.34958311169213,0.632751338890881
"US","USA","United States",2019,1,0.34958311169213,0.632751338890881
